symbol,name,price,exchange,exchangeShortName,type
CMLS,Cumulus Media Inc.,3.85,NASDAQ Global Market,NASDAQ,stock
AVRO,"AVROBIO, Inc.",1.3,NASDAQ Global Select,NASDAQ,stock
HKIT,Hitek Global Inc.,2.52,NASDAQ Capital Market,NASDAQ,stock
IMMP,Immutep Limited,2.23,NASDAQ Global Market,NASDAQ,stock
LCID,"Lucid Group, Inc.",3.7,NASDAQ Global Select,NASDAQ,stock
FEAM,5E Advanced Materials Inc.,1.13,NASDAQ Global Select,NASDAQ,stock
GNSS,Genasys Inc.,2.05,NASDAQ Capital Market,NASDAQ,stock
ELEV,"Elevation Oncology, Inc.",2.77,NASDAQ Global Select,NASDAQ,stock
MIRA,"MIRA Pharmaceuticals, Inc.",1.08,NASDAQ Capital Market,NASDAQ,stock
KVHI,"KVH Industries, Inc.",5.04,NASDAQ Global Select,NASDAQ,stock
WIT,Wipro Limited,6.17,New York Stock Exchange,NYSE,stock
ADTN,"ADTRAN Holdings, Inc.",6.14,NASDAQ Global Select,NASDAQ,stock
HUBC,HUB Cyber Security (Israel) Ltd.,1.08,NASDAQ Global Market,NASDAQ,stock
HUMA,"Humacyte, Inc.",4.24,NASDAQ Global Select,NASDAQ,stock
IQ,"iQIYI, Inc.",3.62,NASDAQ Global Select,NASDAQ,stock
CRCT,"Cricut, Inc.",4.98,NASDAQ Global Select,NASDAQ,stock
IMMR,Immersion Corporation,6.88,NASDAQ Global Select,NASDAQ,stock
KIRK,"Kirkland's, Inc.",2.65,NASDAQ Global Select,NASDAQ,stock
ALLK,Allakos Inc.,1.29,NASDAQ Global Select,NASDAQ,stock
IMMX,"Immix Biopharma, Inc.",2.99,NASDAQ Capital Market,NASDAQ,stock
MODD,"Modular Medical, Inc.",1.77,NASDAQ Capital Market,NASDAQ,stock
CMPO,"CompoSecure, Inc.",4.74,NASDAQ Global Market,NASDAQ,stock
KPTI,Karyopharm Therapeutics Inc.,1.21,NASDAQ Global Select,NASDAQ,stock
SID,Companhia Siderúrgica Nacional,3.5,New York Stock Exchange,NYSE,stock
HOFV,Hall of Fame Resort & Entertainment Company,3.16,NASDAQ Capital Market,NASDAQ,stock
AUR,"Aurora Innovation, Inc.",2.78,NASDAQ Global Select,NASDAQ,stock
HTOO,Fusion Fuel Green PLC,2.3,NASDAQ Global Market,NASDAQ,stock
JBLU,JetBlue Airways Corporation,6.71,NASDAQ Global Select,NASDAQ,stock
MREO,Mereo BioPharma Group plc,3.54,NASDAQ Global Market,NASDAQ,stock
MYMD,"MyMD Pharmaceuticals, Inc.",3.32,NASDAQ Capital Market,NASDAQ,stock
EVAX,Evaxion Biotech A/S,3.88,NASDAQ Capital Market,NASDAQ,stock
ACXP,"Acurx Pharmaceuticals, Inc.",2.95,NASDAQ Capital Market,NASDAQ,stock
GASS,StealthGas Inc.,6.54,NASDAQ Global Select,NASDAQ,stock
ASYS,"Amtech Systems, Inc.",4.66,NASDAQ Global Select,NASDAQ,stock
ADVM,"Adverum Biotechnologies, Inc.",1.97,NASDAQ Global Market,NASDAQ,stock
KOPN,Kopin Corporation,2.35,NASDAQ Capital Market,NASDAQ,stock
LYRA,"Lyra Therapeutics, Inc.",5.0,NASDAQ Global Market,NASDAQ,stock
MYPS,"PLAYSTUDIOS, Inc.",2.26,NASDAQ Global Market,NASDAQ,stock
ABAT,American Battery Technology Company Common Stock,1.91,NASDAQ,NASDAQ,stock
AVXL,Anavex Life Sciences Corp.,5.08,NASDAQ Global Select,NASDAQ,stock
EVGO,"EVgo, Inc.",2.41,NASDAQ Global Select,NASDAQ,stock
KNTE,Kinnate Biopharma Inc.,2.43,NASDAQ Global Select,NASDAQ,stock
MTTR,"Matterport, Inc.",2.11,NASDAQ Global Market,NASDAQ,stock
CDRO,"Codere Online Luxembourg, S.A.",5.9,NASDAQ Capital Market,NASDAQ,stock
ECX,"ECARX Holdings, Inc.",2.61,NASDAQ Global Market,NASDAQ,stock
ITI,"Iteris, Inc.",4.8,NASDAQ Capital Market,NASDAQ,stock
MKTW,"MarketWise, Inc.",1.76,NASDAQ Global Market,NASDAQ,stock
FLL,"Full House Resorts, Inc.",4.73,NASDAQ Capital Market,NASDAQ,stock
DTST,Data Storage Corporation,3.72,NASDAQ Capital Market,NASDAQ,stock
INVZ,Innoviz Technologies Ltd.,1.63,NASDAQ Capital Market,NASDAQ,stock
LILA,Liberty Latin America Ltd.,6.48,NASDAQ Global Select,NASDAQ,stock
LIFE,"aTyr Pharma, Inc.",1.97,NASDAQ Capital Market,NASDAQ,stock
LILAK,Liberty Latin America Ltd.,6.55,NASDAQ Global Select,NASDAQ,stock
LWLG,"Lightwave Logic, Inc.",4.33,NASDAQ Capital Market,NASDAQ,stock
LX,LexinFintech Holdings Ltd.,1.76,NASDAQ Global Select,NASDAQ,stock
LXRX,"Lexicon Pharmaceuticals, Inc.",2.51,NASDAQ Global Select,NASDAQ,stock
BWEN,"Broadwind, Inc.",2.54,NASDAQ Capital Market,NASDAQ,stock
DADA,Dada Nexus Limited,2.21,NASDAQ Global Select,NASDAQ,stock
CSSEN,"Chicken Soup for the Soul Entertainment, Inc.",3.43,NASDAQ Global Market,NASDAQ,stock
PHX,PHX Minerals Inc.,3.06,New York Stock Exchange,NYSE,stock
ANNX,"Annexon, Inc.",4.91,NASDAQ Global Select,NASDAQ,stock
FARM,Farmer Bros. Co.,3.6,NASDAQ Global Select,NASDAQ,stock
EXAI,Exscientia plc,6.25,NASDAQ Global Select,NASDAQ,stock
ASPS,Altisource Portfolio Solutions S.A.,2.92,NASDAQ Global Select,NASDAQ,stock
GREE,Greenidge Generation Holdings Inc.,4.07,NASDAQ Global Select,NASDAQ,stock
IPA,ImmunoPrecise Antibodies Ltd.,1.72,NASDAQ Global Market,NASDAQ,stock
MIST,Milestone Pharmaceuticals Inc.,1.58,NASDAQ Global Select,NASDAQ,stock
BCOV,Brightcove Inc.,2.21,NASDAQ Global Select,NASDAQ,stock
EGRX,"Eagle Pharmaceuticals, Inc.",6.23,NASDAQ Global Market,NASDAQ,stock
CMBM,Cambium Networks Corporation,4.05,NASDAQ Global Market,NASDAQ,stock
CCG,1120,5.54,New York Stock Exchange,NYSE,stock
CERS,Cerus Corporation,2.24,NASDAQ Global Market,NASDAQ,stock
SUP,"Superior Industries International, Inc.",3.24,New York Stock Exchange,NYSE,stock
MOGO,Mogo Inc.,1.71,NASDAQ Capital Market,NASDAQ,stock
FEMY,Femasys Inc.,1.36,NASDAQ Capital Market,NASDAQ,stock
IMPP,Imperial Petroleum Inc.,3.01,NASDAQ Capital Market,NASDAQ,stock
ARQ,"Arq, Inc.",3.35,NASDAQ Global Market,NASDAQ,stock
BTCS,BTCS Inc.,1.65,NASDAQ Capital Market,NASDAQ,stock
HRTX,"Heron Therapeutics, Inc.",2.75,NASDAQ Capital Market,NASDAQ,stock
GIPR,"Generation Income Properties, Inc.",3.27,NASDAQ Capital Market,NASDAQ,stock
FBIO,"Fortress Biotech, Inc.",1.73,NASDAQ Capital Market,NASDAQ,stock
INAB,"IN8bio, Inc.",1.03,NASDAQ Global Market,NASDAQ,stock
MESO,Mesoblast Limited,2.03,NASDAQ Global Select,NASDAQ,stock
CXDO,"Crexendo, Inc.",5.95,NASDAQ Capital Market,NASDAQ,stock
CARM,"Carisma Therapeutics, Inc.",2.45,NASDAQ Global Market,NASDAQ,stock
UONE,"Urban One, Inc.",3.43,NASDAQ Capital Market,NASDAQ,stock
AXTI,"AXT, Inc.",2.2,NASDAQ Global Select,NASDAQ,stock
DAIO,Data I/O Corporation,3.23,NASDAQ Capital Market,NASDAQ,stock
IFRX,InflaRx N.V.,1.51,NASDAQ Global Select,NASDAQ,stock
MATH,Metalpha Technology Holding Limited,1.8,New York Stock Exchange Arca,AMEX,stock
ASTR,"Astra Space, Inc.",1.84,NASDAQ Global Select,NASDAQ,stock
DERM,Journey Medical Corporation,3.76,NASDAQ Capital Market,NASDAQ,stock
IFBD,"Infobird Co., Ltd",2.0,NASDAQ Capital Market,NASDAQ,stock
EU,enCore Energy Corp.,4.25,American Stock Exchange,NYSE,stock
CRDF,"Cardiff Oncology, Inc.",1.68,NASDAQ Capital Market,NASDAQ,stock
MXCT,"MaxCyte, Inc.",4.5,NASDAQ Global Select,NASDAQ,stock
GLUE,"Monte Rosa Therapeutics, Inc.",5.5,NASDAQ Global Select,NASDAQ,stock
CHEK,Check-Cap Ltd.,2.39,NASDAQ Capital Market,NASDAQ,stock
HTZWW,"Hertz Global Holdings, Inc.",4.25,NASDAQ Global Select,NASDAQ,stock
MIGI,"Mawson Infrastructure Group, Inc.",1.8,NASDAQ Capital Market,NASDAQ,stock
CDZI,Cadiz Inc.,3.01,NASDAQ Global Market,NASDAQ,stock
FLUX,"Flux Power Holdings, Inc.",5.47,NASDAQ Capital Market,NASDAQ,stock
AIP,"Arteris, Inc.",6.86,NASDAQ Global Market,NASDAQ,stock
ALIM,"Alimera Sciences, Inc.",3.25,NASDAQ Global Market,NASDAQ,stock
MNKD,MannKind Corporation,3.6,NASDAQ Global Market,NASDAQ,stock
APLD,Applied Digital Corporation,4.39,NASDAQ Global Select,NASDAQ,stock
UIS,Unisys Corporation,5.17,New York Stock Exchange,NYSE,stock
ALDX,"Aldeyra Therapeutics, Inc.",3.35,NASDAQ Capital Market,NASDAQ,stock
KNDI,"Kandi Technologies Group, Inc.",2.67,NASDAQ Global Select,NASDAQ,stock
ABCL,AbCellera Biologics Inc.,4.81,NASDAQ Global Select,NASDAQ,stock
ANGI,Angi Inc.,3.0,NASDAQ Global Select,NASDAQ,stock
ALEC,"Alector, Inc.",6.21,NASDAQ Global Select,NASDAQ,stock
MAXN,"Maxeon Solar Technologies, Ltd.",4.8,NASDAQ Global Select,NASDAQ,stock
CDT,Conduit Pharmaceuticals Inc.,2.65,NASDAQ Global Market,NASDAQ,stock
CMPX,"Compass Therapeutics, Inc.",1.8,NASDAQ Capital Market,NASDAQ,stock
EXFY,"Expensify, Inc.",1.56,NASDAQ Global Select,NASDAQ,stock
BLDP,Ballard Power Systems Inc.,3.07,NASDAQ Global Market,NASDAQ,stock
CNDT,Conduent Incorporated,3.51,NASDAQ Global Select,NASDAQ,stock
GDS,GDS Holdings Limited,6.77,NASDAQ Global Market,NASDAQ,stock
LAES,SEALSQ Corp,2.3,NASDAQ Capital Market,NASDAQ,stock
MPW,"Medical Properties Trust, Inc.",3.8,New York Stock Exchange,NYSE,stock
CIFR,Cipher Mining Inc.,3.13,NASDAQ Global Select,NASDAQ,stock
CYT,"Cyteir Therapeutics, Inc.",3.1,NASDAQ Global Select,NASDAQ,stock
RWT,"Redwood Trust, Inc.",6.14,New York Stock Exchange,NYSE,stock
INCR,InterCure Ltd.,1.93,NASDAQ Global Market,NASDAQ,stock
BZUN,Baozun Inc.,2.4,NASDAQ Global Select,NASDAQ,stock
GRAB,Grab Holdings Limited,3.45,NASDAQ Global Select,NASDAQ,stock
AUPH,Aurinia Pharmaceuticals Inc.,5.74,NASDAQ Global Market,NASDAQ,stock
AADI,"Aadi Bioscience, Inc.",1.87,NASDAQ Capital Market,NASDAQ,stock
BLNK,Blink Charging Co.,2.99,NASDAQ Capital Market,NASDAQ,stock
CBAT,"CBAK Energy Technology, Inc.",1.03,NASDAQ Capital Market,NASDAQ,stock
ABUS,Arbutus Biopharma Corporation,2.88,NASDAQ Global Select,NASDAQ,stock
CHRS,"Coherus BioSciences, Inc.",2.48,NASDAQ Global Market,NASDAQ,stock
AMTX,"Aemetis, Inc.",3.66,NASDAQ Global Market,NASDAQ,stock
ESPR,"Esperion Therapeutics, Inc.",2.61,NASDAQ Global Market,NASDAQ,stock
MNTK,"Montauk Renewables, Inc.",6.41,NASDAQ Capital Market,NASDAQ,stock
MRVI,"Maravai LifeSciences Holdings, Inc.",5.26,NASDAQ Global Select,NASDAQ,stock
CODA,"Coda Octopus Group, Inc.",5.51,NASDAQ Capital Market,NASDAQ,stock
CDXC,ChromaDex Corporation,1.52,NASDAQ Capital Market,NASDAQ,stock
ADAP,Adaptimmune Therapeutics plc,1.5,NASDAQ Global Select,NASDAQ,stock
CVGI,"Commercial Vehicle Group, Inc.",6.77,NASDAQ Global Select,NASDAQ,stock
CRVS,"Corvus Pharmaceuticals, Inc.",2.3,NASDAQ Global Market,NASDAQ,stock
AREC,American Resources Corporation,1.31,NASDAQ Capital Market,NASDAQ,stock
AKBA,"Akebia Therapeutics, Inc.",1.42,NASDAQ Global Market,NASDAQ,stock
CGTX,"Cognition Therapeutics, Inc.",1.99,NASDAQ Global Market,NASDAQ,stock
MOND,"Mondee Holdings, Inc.",2.21,NASDAQ Global Market,NASDAQ,stock
BBAR,Banco BBVA Argentina S.A.,5.72,New York Stock Exchange,NYSE,stock
AUTL,Autolus Therapeutics plc,6.2,NASDAQ Global Select,NASDAQ,stock
CNTY,"Century Casinos, Inc.",2.71,NASDAQ Capital Market,NASDAQ,stock
AEG,Aegon N.V.,5.84,New York Stock Exchange,NYSE,stock
MHLD,"Maiden Holdings, Ltd.",1.525,NASDAQ Capital Market,NASDAQ,stock
FIP,FTAI Infrastructure Inc.,4.26,NASDAQ Global Select,NASDAQ,stock
ALLT,Allot Ltd.,1.89,NASDAQ Global Select,NASDAQ,stock
KRNY,Kearny Financial Corp.,6.62,NASDAQ Global Select,NASDAQ,stock
CTMX,"CytomX Therapeutics, Inc.",1.45,NASDAQ Global Select,NASDAQ,stock
TAC,TransAlta Corporation,6.9,New York Stock Exchange,NYSE,stock
AIRE,reAlpha Tech Corp. Common Stock,1.31,NASDAQ,NASDAQ,stock
LICN,Lichen China Limited,1.21,NASDAQ Capital Market,NASDAQ,stock
BTAI,"BioXcel Therapeutics, Inc.",3.15,NASDAQ Capital Market,NASDAQ,stock
GRTS,"Gritstone bio, Inc.",2.08,NASDAQ Global Select,NASDAQ,stock
TISI,"Team, Inc.",6.32,New York Stock Exchange,NYSE,stock
TV,"Grupo Televisa, S.A.B.",3.6,New York Stock Exchange,NYSE,stock
HLP,Hongli Group Inc.,1.7,NASDAQ Capital Market,NASDAQ,stock
FRSX,Foresight Autonomous Holdings Ltd.,1.08,NASDAQ Capital Market,NASDAQ,stock
DZSI,DZS Inc.,1.49,NASDAQ Capital Market,NASDAQ,stock
GAN,GAN Limited,1.56,NASDAQ Capital Market,NASDAQ,stock
IXHL,Incannex Healthcare Limited,6.3,NASDAQ Global Market,NASDAQ,stock
FHTX,Foghorn Therapeutics Inc.,5.97,NASDAQ Global Market,NASDAQ,stock
DMTK,"DermTech, Inc.",1.3,NASDAQ Capital Market,NASDAQ,stock
KLTR,"Kaltura, Inc.",1.45,NASDAQ Global Select,NASDAQ,stock
EHTH,"eHealth, Inc.",6.72,NASDAQ Global Select,NASDAQ,stock
BTOG,Bit Origin Limited,5.31,NASDAQ Capital Market,NASDAQ,stock
MNOV,"MediciNova, Inc.",1.35,NASDAQ Global Market,NASDAQ,stock
EJH,E-Home Household Service Holdings Limited,1.81,NASDAQ Capital Market,NASDAQ,stock
DRTS,Alpha Tau Medical Ltd.,3.05,NASDAQ Capital Market,NASDAQ,stock
ENG,ENGlobal Corporation,1.6,NASDAQ Capital Market,NASDAQ,stock
III,"Information Services Group, Inc.",4.33,NASDAQ Global Market,NASDAQ,stock
DLTH,Duluth Holdings Inc.,4.78,NASDAQ Global Select,NASDAQ,stock
KRMD,"KORU Medical Systems, Inc.",2.07,NASDAQ Capital Market,NASDAQ,stock
BIAF,"bioAffinity Technologies, Inc.",1.47,NASDAQ Capital Market,NASDAQ,stock
CNTX,Context Therapeutics Inc.,1.2,NASDAQ Capital Market,NASDAQ,stock
EQ,"Equillium, Inc.",2.5,NASDAQ Global Market,NASDAQ,stock
ENLV,Enlivex Therapeutics Ltd.,3.22,NASDAQ Capital Market,NASDAQ,stock
MAMA,"Mama's Creations, Inc.",4.86,NASDAQ Capital Market,NASDAQ,stock
FRGT,"Freight Technologies, Inc.",2.03,NASDAQ Capital Market,NASDAQ,stock
ALHC,"Alignment Healthcare, Inc.",6.41,NASDAQ Global Select,NASDAQ,stock
IMRX,Immuneering Corporation,6.58,NASDAQ Global Market,NASDAQ,stock
DSGN,"Design Therapeutics, Inc.",2.71,NASDAQ Global Select,NASDAQ,stock
EKSO,"Ekso Bionics Holdings, Inc.",1.82,NASDAQ Capital Market,NASDAQ,stock
AHG,Akso Health Group,1.19,NASDAQ Global Market,NASDAQ,stock
INTS,"Intensity Therapeutics, Inc.",3.0,NASDAQ,NASDAQ,stock
MNMD,Mind Medicine (MindMed) Inc.,4.62,NASDAQ Capital Market,NASDAQ,stock
ANY,Sphere 3D Corp.,2.07,NASDAQ Capital Market,NASDAQ,stock
ITRM,Iterum Therapeutics plc,1.44,NASDAQ Capital Market,NASDAQ,stock
LVO,"LiveOne, Inc.",1.6,NASDAQ Capital Market,NASDAQ,stock
CLLS,Cellectis S.A.,2.86,NASDAQ Global Market,NASDAQ,stock
ARAY,Accuray Incorporated,2.7,NASDAQ Global Select,NASDAQ,stock
CRMD,CorMedix Inc.,3.25,NASDAQ Global Market,NASDAQ,stock
NL,"NL Industries, Inc.",5.13,New York Stock Exchange,NYSE,stock
MTLS,Materialise NV,5.52,NASDAQ Global Select,NASDAQ,stock
ALTI,"AlTi Global, Inc.",5.82,NASDAQ Capital Market,NASDAQ,stock
BNOX,Bionomics Limited,1.25,NASDAQ Global Market,NASDAQ,stock
RVSB,"Riverview Bancorp, Inc.",4.66,NASDAQ Global Select,NASDAQ,stock
NWTN,NWTN Inc.,6.7,NASDAQ Capital Market,NASDAQ,stock
XAIR,"Beyond Air, Inc.",1.845,NASDAQ Capital Market,NASDAQ,stock
TGB,Taseko Mines Limited,1.5,American Stock Exchange,AMEX,stock
SNDL,SNDL Inc.,1.38,NASDAQ Capital Market,NASDAQ,stock
PRQR,ProQR Therapeutics N.V.,1.9,NASDAQ Global Market,NASDAQ,stock
SBT,"Sterling Bancorp, Inc. (Southfield, MI)",5.15,NASDAQ Capital Market,NASDAQ,stock
QSI,Quantum-Si incorporated,1.58,NASDAQ Global Market,NASDAQ,stock
STGW,Stagwell Inc.,6.81,NASDAQ Global Select,NASDAQ,stock
NA,Nano Labs Ltd,1.71,NASDAQ Global Market,NASDAQ,stock
AREN,"The Arena Group Holdings, Inc.",1.96,American Stock Exchange,AMEX,stock
TPIC,"TPI Composites, Inc.",2.59,NASDAQ Global Market,NASDAQ,stock
RIGL,"Rigel Pharmaceuticals, Inc.",1.12,NASDAQ Global Select,NASDAQ,stock
VMEO,"Vimeo, Inc.",3.68,NASDAQ Global Select,NASDAQ,stock
SDIG,"Stronghold Digital Mining, Inc.",4.86,NASDAQ Global Market,NASDAQ,stock
SEED,Origin Agritech Limited,3.78,NASDAQ Capital Market,NASDAQ,stock
RZLT,"Rezolute, Inc.",1.47,NASDAQ Capital Market,NASDAQ,stock
WISH,ContextLogic Inc.,6.53,NASDAQ Global Select,NASDAQ,stock
OPK,"OPKO Health, Inc.",1.01,NASDAQ Global Select,NASDAQ,stock
SMMT,Summit Therapeutics Inc.,4.11,NASDAQ Global Market,NASDAQ,stock
ONDS,Ondas Holdings Inc.,1.25,NASDAQ Capital Market,NASDAQ,stock
SWIM,"Latham Group, Inc.",2.59,NASDAQ Global Select,NASDAQ,stock
NAAS,NaaS Technology Inc.,1.6,NASDAQ Capital Market,NASDAQ,stock
SCWO,"374Water, Inc.",1.36,NASDAQ Capital Market,NASDAQ,stock
UEC,Uranium Energy Corp.,6.69,American Stock Exchange,AMEX,stock
CENN,Cenntro Electric Group Limited,1.43,NASDAQ Capital Market,NASDAQ,stock
PAYO,Payoneer Global Inc.,5.33,NASDAQ Global Market,NASDAQ,stock
SSP,The E.W. Scripps Company,5.51,NASDAQ Global Select,NASDAQ,stock
PCT,"PureCycle Technologies, Inc.",5.73,NASDAQ Capital Market,NASDAQ,stock
RVNC,"Revance Therapeutics, Inc.",5.37,NASDAQ Global Market,NASDAQ,stock
GTE,Gran Tierra Energy Inc.,5.52,American Stock Exchange,AMEX,stock
SIGA,"SIGA Technologies, Inc.",5.19,NASDAQ Global Market,NASDAQ,stock
SND,"Smart Sand, Inc.",1.935,NASDAQ Global Select,NASDAQ,stock
SHOT,Safety Shot Inc,2.33,NASDAQ Capital Market,NASDAQ,stock
TBLA,Taboola.com Ltd.,4.66,NASDAQ Global Select,NASDAQ,stock
VXRT,"Vaxart, Inc.",1.41,NASDAQ Capital Market,NASDAQ,stock
SPRC,SciSparc Ltd.,4.17,NASDAQ Capital Market,NASDAQ,stock
PBLA,"Panbela Therapeutics, Inc.",1.15,NASDAQ Capital Market,NASDAQ,stock
ZURA,Zura Bio Limited,3.68,NASDAQ Capital Market,NASDAQ,stock
PLUG,Plug Power Inc.,3.405,NASDAQ Capital Market,NASDAQ,stock
ORMP,Oramed Pharmaceuticals Inc.,3.21,NASDAQ Capital Market,NASDAQ,stock
TENX,"Tenax Therapeutics, Inc.",4.35,NASDAQ Capital Market,NASDAQ,stock
RXT,"Rackspace Technology, Inc.",1.92,NASDAQ Global Select,NASDAQ,stock
EQX,Equinox Gold Corp.,4.56,American Stock Exchange,AMEX,stock
PXDT,"Pixie Dust Technologies, Inc.",2.66,NASDAQ Capital Market,NASDAQ,stock
FSP,Franklin Street Properties Corp.,2.38,American Stock Exchange,AMEX,stock
FWBI,"First Wave BioPharma, Inc.",4.96,NASDAQ Capital Market,NASDAQ,stock
FANH,Fanhua Inc.,5.2,NASDAQ Global Select,NASDAQ,stock
TSVT,"2seventy bio, Inc.",5.58,NASDAQ Global Select,NASDAQ,stock
NVAX,"Novavax, Inc.",3.98,NASDAQ Global Select,NASDAQ,stock
SYRA,Syra Health Corp. Class A Common Stock,1.99,NASDAQ,NASDAQ,stock
REVB,"Revelation Biosciences, Inc.",3.15,NASDAQ Capital Market,NASDAQ,stock
PROK,ProKidney Corp.,1.52,NASDAQ Capital Market,NASDAQ,stock
PLBY,"PLBY Group, Inc.",1.02,NASDAQ Global Market,NASDAQ,stock
ELA,Envela Corporation,4.44,American Stock Exchange,AMEX,stock
TUSK,"Mammoth Energy Services, Inc.",3.6,NASDAQ Global Select,NASDAQ,stock
DHY,"Credit Suisse High Yield Bond Fund, Inc.",1.97,American Stock Exchange,AMEX,stock
NEWP,New Pacific Metals Corp.,1.05,American Stock Exchange,AMEX,stock
LCTX,"Lineage Cell Therapeutics, Inc.",1.06,American Stock Exchange,AMEX,stock
RNW,ReNew Energy Global Plc,6.25,NASDAQ Global Select,NASDAQ,stock
GROY,Gold Royalty Corp.,1.67,American Stock Exchange,AMEX,stock
PRPH,"ProPhase Labs, Inc.",4.95,NASDAQ Capital Market,NASDAQ,stock
XNET,Xunlei Limited,1.49,NASDAQ Global Select,NASDAQ,stock
DLA,"Delta Apparel, Inc.",2.8,American Stock Exchange,AMEX,stock
VYNE,VYNE Therapeutics Inc.,2.17,NASDAQ Global Select,NASDAQ,stock
GMGI,"Golden Matrix Group, Inc.",2.9,NASDAQ Capital Market,NASDAQ,stock
TALK,"Talkspace, Inc.",2.34,NASDAQ Global Select,NASDAQ,stock
DC,Dakota Gold Corp.,1.98,American Stock Exchange,AMEX,stock
TNON,"Tenon Medical, Inc.",1.13,NASDAQ Capital Market,NASDAQ,stock
JXJT,JX Luxventure Limited,2.23,NASDAQ Capital Market,NASDAQ,stock
TORO,Toro Corp.,5.82,NASDAQ Capital Market,NASDAQ,stock
PASG,"Passage Bio, Inc.",1.24,NASDAQ Global Select,NASDAQ,stock
OBE,Obsidian Energy Ltd.,6.95,American Stock Exchange,AMEX,stock
URG,Ur-Energy Inc.,1.62,American Stock Exchange,AMEX,stock
PTPI,"Petros Pharmaceuticals, Inc.",1.59,NASDAQ Capital Market,NASDAQ,stock
NIU,Niu Technologies,1.83,NASDAQ Global Market,NASDAQ,stock
PGEN,"Precigen, Inc.",1.42,NASDAQ Global Select,NASDAQ,stock
AWRE,"Aware, Inc.",1.81,NASDAQ Global Market,NASDAQ,stock
RLYB,Rallybio Corporation,1.8,NASDAQ Global Select,NASDAQ,stock
SHIM,Shimmick Corporation Common Stock,6.07,NASDAQ,NASDAQ,stock
ZFOX,"ZeroFox Holdings, Inc.",1.11,NASDAQ Global Market,NASDAQ,stock
PBYI,"Puma Biotechnology, Inc.",6.51,NASDAQ Global Select,NASDAQ,stock
IDR,"Idaho Strategic Resources, Inc.",6.99,American Stock Exchange,AMEX,stock
IAUX,i-80 Gold Corp.,1.3,American Stock Exchange,AMEX,stock
RR,Richtech Robotics Inc. Class B Common Stock,1.58,NASDAQ,NASDAQ,stock
XBIT,XBiotech Inc.,6.9,NASDAQ Global Select,NASDAQ,stock
WALD,Waldencast plc,6.67,NASDAQ Capital Market,NASDAQ,stock
RVSN,Rail Vision Ltd.,3.84,NASDAQ Capital Market,NASDAQ,stock
NCTY,The9 Limited,5.95,NASDAQ Capital Market,NASDAQ,stock
XELA,"Exela Technologies, Inc.",2.23,NASDAQ Capital Market,NASDAQ,stock
RANI,"Rani Therapeutics Holdings, Inc.",3.27,NASDAQ Global Market,NASDAQ,stock
VRCA,Verrica Pharmaceuticals Inc.,4.99,NASDAQ Global Market,NASDAQ,stock
RGLS,Regulus Therapeutics Inc.,1.51,NASDAQ Capital Market,NASDAQ,stock
SACH,Sachem Capital Corp.,3.72,American Stock Exchange,AMEX,stock
JZ,Jianzhi Education Technology Group Company Limited,2.07,NASDAQ Global Select,NASDAQ,stock
ZCAR,"Zoomcar Holdings, Inc.",1.51,NASDAQ Global Market,NASDAQ,stock
XGN,Exagen Inc.,2.02,NASDAQ Global Market,NASDAQ,stock
NOTV,"Inotiv, Inc.",5.97,NASDAQ Capital Market,NASDAQ,stock
TELA,"TELA Bio, Inc.",7.0,NASDAQ Global Market,NASDAQ,stock
TWKS,"Thoughtworks Holding, Inc.",4.32,NASDAQ Global Select,NASDAQ,stock
VTYX,"Ventyx Biosciences, Inc.",5.04,NASDAQ Global Select,NASDAQ,stock
DYAI,"Dyadic International, Inc.",1.51,NASDAQ Capital Market,NASDAQ,stock
OMH,Ohmyhome Limited,1.1,NASDAQ Capital Market,NASDAQ,stock
REAX,The Real Brokerage Inc.,2.89,NASDAQ Capital Market,NASDAQ,stock
PFIE,"Profire Energy, Inc.",1.48,NASDAQ Capital Market,NASDAQ,stock
VLCN,"Volcon, Inc.",1.07,NASDAQ Capital Market,NASDAQ,stock
UGRO,"urban-gro, Inc.",2.545,NASDAQ Capital Market,NASDAQ,stock
NHTC,Natural Health Trends Corp.,6.1,NASDAQ Capital Market,NASDAQ,stock
TRVG,trivago N.V.,2.56,NASDAQ Global Select,NASDAQ,stock
RPHM,"Reneo Pharmaceuticals, Inc.",1.62,NASDAQ Global Market,NASDAQ,stock
STOK,"Stoke Therapeutics, Inc.",5.36,NASDAQ Global Select,NASDAQ,stock
SIRI,Sirius XM Holdings Inc.,4.68,NASDAQ Global Select,NASDAQ,stock
TARA,"Protara Therapeutics, Inc.",4.12,NASDAQ Global Market,NASDAQ,stock
SEAT,Vivid Seats Inc.,6.01,NASDAQ Global Select,NASDAQ,stock
PTON,"Peloton Interactive, Inc.",4.28,NASDAQ Global Select,NASDAQ,stock
PACB,"Pacific Biosciences of California, Inc.",5.08,NASDAQ Global Select,NASDAQ,stock
NNDM,Nano Dimension Ltd.,2.67,NASDAQ Capital Market,NASDAQ,stock
UK,Ucommune International Ltd,2.58,NASDAQ Capital Market,NASDAQ,stock
EPM,Evolution Petroleum Corporation,5.68,American Stock Exchange,AMEX,stock
THCH,TH International Limited,1.21,NASDAQ Capital Market,NASDAQ,stock
SABR,Sabre Corporation,2.88,NASDAQ Global Select,NASDAQ,stock
UROY,Uranium Royalty Corp.,2.79,NASDAQ Capital Market,NASDAQ,stock
