entryDateTimeEst,exitDateTimeEst,lastCheckedDateTimeUtc,leverage,symbol,timeframe,entryType,tp1Pct,tp1Price,tp1DateTimeEst,tp2Pct,tp2Price,tp2DateTimeEst,tp3Pct,tp3Price,tp3DateTimeEst,slPct,slDateTimeEst,slPrice,tradeDurationStr,statusTrade,entryPrice,exitPrice,openTrades,amtTradeStart,amtTrade,amtProfit,amtProfitMaxPct,amtProfitMinPct,amtProfitMaxDateTimeUtc,amtProfitMinDateTimeUtc,isClosed
2023-11-16 16:00:00,2024-01-22 10:00:00,2024-01-22 15:00:00,1,GOOGL,1h,long,0.025,140.384,2023-12-20 09:45:00,0.05,143.80800000000002,2024-01-11 09:45:00,0.07500000000000001,147.232,2024-01-22 10:00:00,0.0,,136.96,66d 18h 0m,win,136.96,147.232,12,1001.9980990475306,13.362743248275335,0.3340685812068834,0.08319947429906528,-0.06615070093457945,2024-01-22 15:00:00,2023-12-04 15:30:00,True
2023-11-16 16:00:00,2024-01-22 09:45:00,2024-01-22 14:45:00,1,GOOG,1h,long,0.025,142.19824999999997,2023-12-20 10:15:00,0.05,145.66649999999998,2024-01-11 09:45:00,0.07500000000000001,149.13475,2024-01-22 09:45:00,0.0,,138.73,66d 17h 45m,win,138.73,149.13475,11,1001.9980990475306,13.362743248275335,0.3340685812068834,0.08134505874720678,-0.06725293736034012,2024-01-22 14:45:00,2023-12-04 16:15:00,True
2023-12-06 16:00:00,2023-12-26 09:45:00,2023-12-26 14:45:00,1,DVN,1h,short,0.025,42.1785,,0.05,41.096999999999994,,0.07500000000000001,40.0155,,-0.07500000000000001,2023-12-26 09:45:00,46.50449999999999,19d 17h 45m,loss,43.26,46.50449999999999,19,1000.6620741753921,13.338955614011377,-1.0004216710508533,0.00716597318539055,-0.07535829865926966,2023-12-13 18:45:00,2023-12-26 14:45:00,True
2023-12-27 15:00:00,2024-01-03 09:45:00,2024-01-03 14:45:00,1,AMD,1h,long,0.025,149.246355,2023-12-28 10:30:00,0.05,152.88651000000002,,0.07500000000000001,156.526665,,-0.07500000000000001,2024-01-03 09:45:00,134.685735,6d 18h 45m,win,145.6062,134.685735,18,1002.6659462879105,13.3716085062673,0.3342902126566825,0.03738714422874857,-0.07613824136609561,2023-12-29 15:00:00,2024-01-03 14:45:00,True
2023-12-18 15:00:00,2024-01-09 13:15:00,2024-01-09 18:15:00,1,NVDA,1h,long,0.025,514.7139999999999,2024-01-08 10:30:00,0.05,527.268,2024-01-09 11:30:00,0.07500000000000001,539.822,2024-01-09 13:15:00,0.0,,502.16,21d 22h 15m,win,502.16,539.822,19,1002.6647846905188,13.37334922984839,0.33433373074620976,0.07656922096542931,-0.05767086187669276,2024-01-09 18:15:00,2024-01-03 14:45:00,True
2023-11-16 16:00:00,2024-01-24 10:45:00,2024-01-24 15:45:00,1,MSFT,1h,long,0.025,385.60499999999996,2024-01-11 09:45:00,0.05,395.01,2024-01-19 09:45:00,0.07500000000000001,404.41499999999996,2024-01-24 10:45:00,0.0,,376.2,68d 18h 45m,win,376.2,404.41499999999996,13,1001.9980990475306,13.362743248275335,0.3340685812068834,0.07575757575757576,-0.03535353535353539,2024-01-24 15:45:00,2023-12-04 16:00:00,True
2024-01-05 15:00:00,2024-01-12 11:45:00,2024-01-12 16:45:00,1,TSLA,1h,short,0.025,231.157875,2024-01-11 10:00:00,0.05,225.23075,2024-01-12 10:00:00,0.07500000000000001,219.303625,2024-01-12 11:45:00,0.0,,237.085,6d 20h 45m,win,237.085,219.303625,14,1004.6703486809203,13.40307378168337,0.33507684454208425,0.07564797435518908,-0.01756753906826662,2024-01-12 16:45:00,2024-01-08 21:00:00,True
2024-01-09 15:00:00,2024-02-05 09:45:00,2024-02-05 14:45:00,1,LLY,1h,long,0.025,643.38225,2024-01-12 14:15:00,0.05,659.0745000000001,2024-01-31 09:45:00,0.07500000000000001,674.76675,2024-02-05 09:45:00,0.0,,627.69,26d 18h 45m,win,627.69,674.76675,14,1005.3380157449999,13.41209286206265,0.33530232155156625,0.11504086412082384,-0.023881215249565883,2024-02-05 14:45:00,2024-01-18 15:15:00,True
2024-01-11 15:00:00,2024-02-16 11:30:00,2024-02-16 16:30:00,1,DVN,1h,short,0.025,42.397875,2024-01-16 09:45:00,0.05,41.31075,2024-01-17 09:45:00,0.07500000000000001,40.223625,,0.0,2024-02-16 11:30:00,43.485,35d 20h 30m,win,43.485,43.485,15,1005.6720739361427,13.416753402633061,0.33541883506582654,0.06933425319075545,-0.013452914798206298,2024-02-05 15:30:00,2024-01-12 15:00:00,True
2024-01-11 16:00:00,2024-01-18 10:00:00,2024-01-18 15:00:00,1,ALB,1h,short,0.025,125.43375,2024-01-16 09:45:00,0.05,122.2175,2024-01-17 09:45:00,0.07500000000000001,119.00125000000001,2024-01-18 10:00:00,0.0,,128.65,6d 18h 0m,win,128.65,119.00125000000001,16,1005.6720739361427,13.416753402633061,0.33541883506582654,0.07982899339292662,-0.009094442285270015,2024-01-18 15:00:00,2024-01-12 15:00:00,True
